"","iteration","b0","b1","b2_0","b2_1","b3","std_a","std_v","std_p","pixel","grid","property","county","pixel.fe","grid.fe","property.fe","county.fe","treatment.fe","se_pixel","se_grid","se_property","se_county","bias","cover","notes","paramterization"
"2154","154",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","-0.00176718422117992","1",NA,1
"2155","155",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.000205400909950061","1",NA,1
"2156","156",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","-0.000240270190464853","1",NA,1
"2157","157",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.00391676736078748","1",NA,1
"2158","158",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.0018297234956211","1",NA,1
"2159","159",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.00479430659052981","0",NA,1
"2160","160",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.00122741044787873","1",NA,1
"2161","161",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","-0.00347225511335241","1",NA,1
"2162","162",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.00323336845480201","1",NA,1
"2163","163",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","-0.000726468299609099","1",NA,1
"2164","164",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.00036576472028645","1",NA,1
"2165","165",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.00340774872125253","1",NA,1
"2166","166",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","-0.000181828139917243","1",NA,1
"2167","167",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.00237356530300006","1",NA,1
"2168","168",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.00119534619491705","1",NA,1
"2169","169",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","-0.000183351623746289","1",NA,1
"2170","170",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","-0.00173301676305534","1",NA,1
"2171","171",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.000576846963206654","1",NA,1
"2172","172",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.000441956655875913","1",NA,1
"2173","173",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","-0.00173796156306953","1",NA,1
"2174","174",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.000210203646336091","1",NA,1
"2175","175",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.00266133736062398","1",NA,1
"2176","176",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.003702362719757","1",NA,1
"2177","177",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.00164869364596611","1",NA,1
"2178","178",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.00104116394354158","1",NA,1
"2179","179",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","-0.00118388842366082","1",NA,1
"2180","180",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.00284784824248369","1",NA,1
"2181","181",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.00347794782871767","1",NA,1
"2182","182",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","-0.00185481841629334","1",NA,1
"2183","183",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","-0.00077020230634274","1",NA,1
"2184","184",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.00318279774143402","1",NA,1
"2185","185",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","9.497469414586e-05","1",NA,1
"2186","186",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","-0.000370881624978113","1",NA,1
"2187","187",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","-0.000672424227457606","1",NA,1
"2188","188",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","-0.0030973376278534","1",NA,1
"2189","189",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","-0.00025501644499018","1",NA,1
"2190","190",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","-0.000257425417926171","1",NA,1
"2191","191",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.00385687585520278","1",NA,1
"2192","192",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.00358124121805989","1",NA,1
"2193","193",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.00319118002820089","1",NA,1
"2194","194",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","-0.00185397318426201","1",NA,1
"2195","195",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.00448659755861421","0",NA,1
"2196","196",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.00119616369689327","1",NA,1
"2197","197",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.00287525022134313","1",NA,1
"2198","198",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.000756367634862847","1",NA,1
"2199","199",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","-0.00218067779717328","1",NA,1
"2200","200",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","1","0","0","0","0","1","0","0.00276828102094064","1",NA,1
"2201","1",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.00142537961954613","1",NA,1
"2202","2",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.00304204634709608","1",NA,1
"2203","3",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.000619735384421938","1",NA,1
"2204","4",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","-0.000945191942484417","1",NA,1
"2205","5",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.00309224371212522","1",NA,1
"2206","6",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.00390826169051925","0",NA,1
"2207","7",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.000590484260489266","1",NA,1
"2208","8",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","-0.00168582671542856","1",NA,1
"2209","9",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.00148667999671781","1",NA,1
"2210","10",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.000280794410784577","1",NA,1
"2211","11",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.0048270465167019","1",NA,1
"2212","12",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.00104525446965736","1",NA,1
"2213","13",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.00041120410555401","1",NA,1
"2214","14",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.000953258039264314","1",NA,1
"2215","15",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.00275937544180243","1",NA,1
"2216","16",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","-0.00128183713631349","1",NA,1
"2217","17",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.000705629640513357","1",NA,1
"2218","18",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","-0.000806465907375559","1",NA,1
"2219","19",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.0031506540335912","1",NA,1
"2220","20",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.00563522238570653","0",NA,1
"2221","21",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.00306203582390979","1",NA,1
"2222","22",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.00362452861344804","1",NA,1
"2223","23",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.000147240748646854","1",NA,1
"2224","24",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.00192228761783592","1",NA,1
"2225","25",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","-0.000472723571901756","1",NA,1
"2226","26",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","-0.000473265716943717","1",NA,1
"2227","27",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.000757330948644809","1",NA,1
"2228","28",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","9.00163924546366e-05","1",NA,1
"2229","29",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","-0.000475957300210193","1",NA,1
"2230","30",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.00312217753998499","1",NA,1
"2231","31",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","-0.00170740104788559","1",NA,1
"2232","32",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.00200237844478266","1",NA,1
"2233","33",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","-0.00122965063411212","1",NA,1
"2234","34",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.0043918747380919","1",NA,1
"2235","35",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.000657791570606376","1",NA,1
"2236","36",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.000983900628662552","1",NA,1
"2237","37",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.00146855051103705","1",NA,1
"2238","38",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.000866653268392739","1",NA,1
"2239","39",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","-0.00140689645437237","1",NA,1
"2240","40",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.0017773578983425","1",NA,1
"2241","41",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","-0.00142933805863722","1",NA,1
"2242","42",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.00274663255091701","1",NA,1
"2243","43",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.0012563775857002","1",NA,1
"2244","44",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.000560665843132108","1",NA,1
"2245","45",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.00103529931210976","1",NA,1
"2246","46",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","-0.00136501416248899","1",NA,1
"2247","47",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","-0.0026907699099586","1",NA,1
"2248","48",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","-0.0028586618202884","1",NA,1
"2249","49",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.00512774502397605","0",NA,1
"2250","50",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.00143931401638768","1",NA,1
"2251","51",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","6.50012726593867e-06","1",NA,1
"2252","52",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","-0.00230434747770549","1",NA,1
"2253","53",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.00262034312794148","1",NA,1
"2254","54",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","0.00273433532197048","1",NA,1
"2255","55",-0.552988817811266,0,-0.0313258986722142,-0.0313258986722142,-0.109248549249386,0.1,0.25,0,"1","0","0","0","0","0","0","1","0","0","0","0","1","8.97037168426131e-05","1",NA,1
